loggingTime,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
1654828988.93007,70,639280.55397425,-0.14288330078125,-0.1479034423828125,-0.986907958984375,639280.52147425,0.28209188580513,-0.01355469133704901,-0.1375560015439987
1654828988.964976,71,639280.58772325,-0.128753662109375,-0.182403564453125,-0.933837890625,639280.5552242501,0.3752258121967316,0.1000419110059738,-0.2400032728910446
1654828988.998175,72,639280.6214732501,-0.115478515625,-0.2227325439453125,-0.9364471435546875,639280.58897325,0.3405855298042297,0.09979796409606934,-0.2300353348255157
1654828989.038053,73,639280.65522325,-0.0791778564453125,-0.2305755615234375,-0.9061737060546875,639280.6227232501,0.271222710609436,0.1008453890681267,-0.1815167963504791
1654828989.065,74,639280.688968625,-0.0537872314453125,-0.188934326171875,-0.8916015625,639280.65647325,0.2045592665672302,0.1915830075740814,-0.1702034175395966
1654828989.099992,75,639280.7227186251,-0.0210113525390625,-0.2392425537109375,-0.9301910400390625,639280.690218625,0.1509490311145782,0.2574645578861237,-0.06911009550094604
1654828989.130906,76,639280.756468625,-0.032501220703125,-0.2639923095703125,-0.9343414306640625,639280.7239686251,0.2034053206443787,0.4348049759864807,0.03347700089216232
1654828989.165096,77,639280.7902176251,-0.0473175048828125,-0.18994140625,-0.9673309326171875,639280.757718625,0.1823911070823669,0.5007933378219604,0.1298280358314514
1654828989.200012,78,639280.823967625,-0.054443359375,-0.1561431884765625,-1.070907592773438,639280.7914676251,0.09768501669168472,0.3782847225666046,0.2342077046632767
1654828989.238328,79,639280.857717625,-0.0552978515625,-0.224609375,-1.088409423828125,639280.825217625,0.2460489124059677,0.5664442181587219,0.2774161696434021
1654828989.264982,80,639280.891467625,-0.019195556640625,-0.2839813232421875,-0.9663238525390625,639280.8589676251,0.5565753579139709,1.096718788146973,0.1979333162307739
1654828989.300056,81,639280.9252166251,0.021270751953125,-0.2669219970703125,-0.8409576416015625,639280.892716625,0.5827782154083252,1.133735656738281,0.07465293258428574
1654828989.33505,82,639280.958966625,0.0484771728515625,-0.26220703125,-0.795623779296875,639280.9264666251,0.2814029157161713,0.7358303666114807,-0.006874683778733015
